id,pname,pcode,cityname,citycode,adname,adcode,name,address,location,tel,business_area,行业大类,行业中类,行业小类,typecode,timestamp,longitude,latitude,wgs84_经度,wgs84_纬度
564652de-3ee0-3c9a-83a3-84a42fd6bd52,江西省,360000,南昌市,791,青山湖区,360111,街电(恒茂梦时代广场),北京东路308号恒茂梦时代广场1F层,"115.938485,28.672670",[],湖坊,室内设施,室内设施,室内设施,970000,2024-04-16 14:13:37,115.938485,28.67267,115.93362871204026,28.67601286955967
77b96c2e-d49d-378b-a2f8-b2aebe448f1d,江西省,360000,南昌市,791,青山湖区,360111,街电(恒茂梦时代广场),北京东路308号恒茂梦时代广场3F层,"115.938738,28.672777",[],湖坊,室内设施,室内设施,室内设施,970000,2024-04-16 14:12:16,115.938738,28.672777,115.9338813518402,28.676119396043724
217beb3b-5d8d-3af9-b5ff-96f1e7d17e8f,江西省,360000,南昌市,791,青山湖区,360111,街电(恒茂梦时代广场),北京东路308号恒茂梦时代广场2F层,"115.938756,28.672791",[],湖坊,室内设施,室内设施,室内设施,970000,2024-04-16 14:13:17,115.938756,28.672791,115.9338993256035,28.676133358521163
8eef66ed-4a90-308d-bd33-9107d09dd348,江西省,360000,南昌市,791,青山湖区,360111,街电(恒茂梦时代广场),北京东路308号恒茂梦时代广场1F层,"115.938857,28.672885",[],湖坊,室内设施,室内设施,室内设施,970000,2024-04-16 14:13:36,115.938857,28.672885,115.93400017690684,28.676227138699144
0a47f3f5-0894-39c2-b583-802b31b1fef5,江西省,360000,南昌市,791,青山湖区,360111,街电(恒茂梦时代广场),北京东路308号恒茂梦时代广场1F层,"115.938675,28.673460",[],湖坊,室内设施,室内设施,室内设施,970000,2024-04-16 14:13:06,115.938675,28.67346,115.93381838662432,28.676802099149256
051fbe89-47ee-3b2b-9427-bd48a90ff54a,江西省,360000,南昌市,791,青山湖区,360111,街电(恒茂梦时代广场),北京东路308号恒茂梦时代广场1F层,"115.938736,28.673363",[],湖坊,室内设施,室内设施,室内设施,970000,2024-04-16 14:13:10,115.938736,28.673363,115.93387930906104,28.676705056591768
b13ed444-a335-384f-90a3-1ad5c27de0ba,江西省,360000,南昌市,791,青山湖区,360111,街电(恒茂梦时代广场),北京东路308号恒茂梦时代广场2F层,"115.938713,28.673216",[],湖坊,室内设施,室内设施,室内设施,970000,2024-04-16 14:13:00,115.938713,28.673216,115.93385635260282,28.67655818006869
256b7b62-a6ac-3528-be01-da243dc21305,江西省,360000,南昌市,791,青山湖区,360111,街电(恒茂梦时代广场),北京东路308号恒茂梦时代广场3F层,"115.938719,28.673179",[],湖坊,室内设施,室内设施,室内设施,970000,2024-04-16 14:12:49,115.938719,28.673179,115.9338623471062,28.67652119194076
4b5648aa-0fd1-337b-8c54-6740f7b9559b,江西省,360000,南昌市,791,青山湖区,360111,街电(恒茂梦时代广场),北京东路308号恒茂梦时代广场5F层,"115.939733,28.673706",[],湖坊,室内设施,室内设施,室内设施,970000,2024-04-16 14:12:54,115.939733,28.673706,115.93487486700388,28.677046210901764
e41b6590-d5cd-3240-98c8-9ba66f0c5fc4,江西省,360000,南昌市,791,青山湖区,360111,街电(恒茂梦时代广场),北京东路308号恒茂梦时代广场1F层,"115.939642,28.672502",[],湖坊,室内设施,室内设施,室内设施,970000,2024-04-16 14:12:11,115.939642,28.672502,115.93478409173996,28.67584306690032
4086ae2c-87e7-36c1-976e-9a7c1533bcea,江西省,360000,南昌市,791,西湖区,360103,怪兽充电(南昌站),二七南路213号南昌站F2层,"115.919321,28.662763",[],[],室内设施,室内设施,室内设施,970000,2024-04-29 17:19:54,115.919321,28.662763,115.91448312749024,28.66613477871592
e1d247d6-24e3-3c08-bd8c-27b7c6bede91,江西省,360000,南昌市,791,西湖区,360103,怪兽充电(南昌站),二七南路213号南昌站F2层,"115.919077,28.662342",[],[],室内设施,室内设施,室内设施,970000,2024-04-29 17:19:54,115.919077,28.662342,115.9142392665459,28.66571421026617
9b7bce9f-21c6-36ce-892e-6803808d65cf,江西省,360000,南昌市,791,青山湖区,360111,怪兽充电(南昌站),二七南路213号南昌站F2层,"115.920192,28.662729",[],[],室内设施,室内设施,室内设施,970000,2024-04-29 17:19:54,115.920192,28.662729,115.91535372556842,28.66610009578739
ccfba288-3abe-3ec6-abe4-29eee866b1e4,江西省,360000,南昌市,791,西湖区,360103,怪兽充电(南昌站),二七南路213号南昌站F2层,"115.919048,28.661741",[],[],室内设施,室内设施,室内设施,970000,2024-04-29 17:19:54,115.919048,28.661741,115.91421032559522,28.66511357627672
bed272dd-6abc-3bb7-bc40-08fb5a243f08,江西省,360000,南昌市,791,青山湖区,360111,怪兽充电(南昌站),二七南路213号南昌站F2层,"115.919322,28.661258",[],解放西路,室内设施,室内设施,室内设施,970000,2024-04-29 17:19:54,115.919322,28.661258,115.91448424375376,28.664630638126106
4da9d952-eba2-3246-9b4b-8cf054f42ed6,江西省,360000,南昌市,791,青山湖区,360111,怪兽充电(南昌站),二七南路213号南昌站F2层,"115.920160,28.661223",[],解放西路,室内设施,室内设施,室内设施,970000,2024-04-29 17:19:54,115.92016,28.661223,115.91532185790456,28.664594982903004
